example_id                                                            | status | run_time        |
./spec/models/bscf/core/virtual_account_transaction_spec.rb[1:13:3:1] | passed | 0.0229 seconds  |
./spec/models/bscf/core/virtual_account_transaction_spec.rb[1:13:3:2] | passed | 0.01433 seconds |
./spec/models/bscf/core/virtual_account_transaction_spec.rb[1:14:1]   | passed | 0.01866 seconds |
./spec/models/bscf/core/virtual_account_transaction_spec.rb[1:14:2]   | passed | 0.01608 seconds |
./spec/models/bscf/core/voucher_spec.rb[1:1]                          | passed | 0.02563 seconds |
./spec/models/bscf/core/voucher_spec.rb[1:2]                          | passed | 0.0125 seconds  |
./spec/models/bscf/core/voucher_spec.rb[1:3]                          | passed | 0.01514 seconds |
./spec/models/bscf/core/voucher_spec.rb[1:4]                          | passed | 0.01236 seconds |
./spec/models/bscf/core/voucher_spec.rb[1:5]                          | passed | 0.014 seconds   |
./spec/models/bscf/core/voucher_spec.rb[1:6]                          | passed | 0.01269 seconds |
./spec/models/bscf/core/voucher_spec.rb[1:7]                          | passed | 0.01442 seconds |
./spec/models/bscf/core/voucher_spec.rb[1:8]                          | passed | 0.01167 seconds |
./spec/models/bscf/core/voucher_spec.rb[1:9:1:1]                      | passed | 0.01189 seconds |
./spec/models/bscf/core/voucher_spec.rb[1:9:1:2]                      | passed | 0.01039 seconds |
./spec/models/bscf/core/voucher_spec.rb[1:9:2:1]                      | passed | 0.03811 seconds |
./spec/models/bscf/core/voucher_spec.rb[1:9:2:2]                      | passed | 0.02738 seconds |
./spec/models/bscf/core/voucher_spec.rb[1:9:2:3]                      | passed | 0.02782 seconds |
./spec/models/bscf/core/voucher_spec.rb[1:9:3:1]                      | passed | 0.02436 seconds |
./spec/models/bscf/core/voucher_spec.rb[1:9:3:2]                      | passed | 0.02534 seconds |
./spec/models/bscf/core/voucher_spec.rb[1:9:3:3]                      | passed | 0.0259 seconds  |
./spec/models/bscf/core/wholesaler_product_spec.rb[1:1]               | passed | 0.01789 seconds |
./spec/models/bscf/core/wholesaler_product_spec.rb[1:2]               | passed | 0.01657 seconds |
